step,loss,moving_avg,loss_target_1,loss_target_2,loss_target_3
0,2.7919421195983887,2.7919421195983887,0.6540945768356323,1.0569802522659302,1.0808674097061157
1,2.746933937072754,2.7694380283355713,0.632259726524353,1.0369752645492554,1.0776989459991455
2,2.689455032348633,2.7427770296732583,0.6193485260009766,1.014542579650879,1.0555641651153564
3,2.6177079677581787,2.7115097641944885,0.5922945737838745,0.9905693531036377,1.034844160079956
4,2.5925228595733643,2.687712383270264,0.5910162925720215,0.9740747213363647,1.0274317264556885
5,2.5325675010681152,2.661854902903239,0.5660021901130676,0.9621315002441406,1.0044338703155518
6,2.502800941467285,2.6391329084123885,0.5526960492134094,0.9502875804901123,0.9998174905776978
7,2.4013495445251465,2.609409987926483,0.5276381969451904,0.9070948958396912,0.966616690158844
8,2.3771941661834717,2.5836082299550376,0.527613639831543,0.8957086205482483,0.95387202501297
9,2.3072683811187744,2.555974245071411,0.49758291244506836,0.8781796097755432,0.9315057992935181
10,2.2274460792541504,2.526108048178933,0.4718027114868164,0.8470904231071472,0.908552885055542
11,2.2269747257232666,2.501180271307627,0.4770355224609375,0.8515589237213135,0.8983803391456604
12,2.1821677684783936,2.476640848013071,0.4628758132457733,0.8299107551574707,0.8893811702728271
13,2.105438709259033,2.4501264095306396,0.4380854666233063,0.8052112460136414,0.862142026424408
14,2.0481419563293457,2.4233274459838867,0.43427976965904236,0.7714648842811584,0.8423972129821777
15,2.036604642868042,2.3991572707891464,0.4263996183872223,0.78372722864151,0.8264777660369873
16,1.983751893043518,2.3747216603335213,0.4012538492679596,0.7589864134788513,0.8235117197036743
17,1.9063453674316406,2.3487007551723056,0.37546980381011963,0.7282513380050659,0.8026242256164551
18,1.8702294826507568,2.32351805661854,0.368385374546051,0.721062421798706,0.7807817459106445
19,1.8299572467803955,2.2988400161266327,0.3639577627182007,0.7000433206558228,0.7659562230110168
20,1.8058968782424927,2.275366533370245,0.3473396599292755,0.6928730010986328,0.7656843066215515
21,1.7585248947143555,2.251873731613159,0.3394739627838135,0.6738077998161316,0.7452430725097656
22,1.7515875101089478,2.23012215676515,0.3425174355506897,0.665149986743927,0.743920087814331
23,1.6810568571090698,2.2072444359461465,0.31554466485977173,0.6479552984237671,0.7175570130348206
24,1.5942171812057495,2.1827233457565307,0.2969168424606323,0.6111130118370056,0.6861873865127563
25,1.5842732191085815,2.159706033193148,0.2914123833179474,0.60384601354599,0.6890147924423218
26,1.5296581983566284,2.1363709281992027,0.281556099653244,0.5827995538711548,0.6653023958206177
27,1.4670392274856567,2.1124662246022905,0.2622978687286377,0.5605049729347229,0.6442364454269409
28,1.4518630504608154,2.0896868048043085,0.25812554359436035,0.558357834815979,0.6353796720504761
29,1.4294036626815796,2.067677366733551,0.2610743045806885,0.5482865571975708,0.6200428009033203
30,1.3505884408950806,2.044545465900052,0.23745641112327576,0.5085594058036804,0.604572594165802
31,1.3489387035369873,2.022807754576206,0.22995686531066895,0.5213522911071777,0.5976295471191406
32,1.3048169612884521,2.0010504578099106,0.22760269045829773,0.49684426188468933,0.5803699493408203
33,1.2929461002349854,1.980223859057707,0.2119186818599701,0.49672096967697144,0.5843064785003662
34,1.2318027019500732,1.9588403974260602,0.20115260779857635,0.4674886465072632,0.5631615519523621
35,1.2038310766220093,1.9378679162926145,0.2007327675819397,0.456921249628067,0.5461770296096802
36,1.1528701782226562,1.9166517612096425,0.19180607795715332,0.4379321038722992,0.5231319665908813
37,1.1277801990509033,1.8958919832580967,0.17462138831615448,0.4280569851398468,0.5251018404960632
38,1.1167025566101074,1.8759127671901996,0.1736007183790207,0.41641509532928467,0.5266866683959961
39,1.048974871635437,1.8552393198013306,0.16275927424430847,0.39155882596969604,0.4946568012237549
40,1.051810383796692,1.8356434920939004,0.1559550166130066,0.4005109667778015,0.4953444302082062
41,1.012367844581604,1.816041690962655,0.1588452011346817,0.3779417872428894,0.4755809009075165
42,0.9675037860870361,1.796308251314385,0.14253254234790802,0.36259227991104126,0.46237894892692566
43,0.9821982383728027,1.777805751020258,0.14386531710624695,0.36727041006088257,0.47106248140335083
44,0.9426851868629456,1.7592475162612067,0.1311015635728836,0.35924428701400757,0.4523393511772156
45,0.9043130874633789,1.7406619852003844,0.1282508373260498,0.34189027547836304,0.4341719150543213
46,0.8404966592788696,1.7215095314573734,0.11659623682498932,0.31347939372062683,0.41042107343673706
47,0.8612578511238098,1.7035876214504242,0.12371022254228592,0.31544914841651917,0.42209845781326294
48,0.8177154064178467,1.685508596653841,0.1144607663154602,0.30595436692237854,0.3973003029823303
49,0.8040004968643188,1.6678784346580506,0.10754676908254623,0.29851531982421875,0.39793843030929565
50,0.7737448215484619,1.6503464030284507,0.10275043547153473,0.28591781854629517,0.38507652282714844
51,0.7576078772544861,1.6331783544558744,0.1028430312871933,0.27942195534706116,0.3753429055213928
52,0.7171165943145752,1.6158941703022651,0.09560415148735046,0.26552867889404297,0.35598379373550415
53,0.7138803601264954,1.5991902108545657,0.09198728948831558,0.2603927254676819,0.3615003824234009
54,0.6806130409240723,1.5824888077649204,0.08348613232374191,0.2537960708141327,0.34333086013793945
55,0.6963149309158325,1.566664274249758,0.08600903302431107,0.25379395484924316,0.3565118908882141
56,0.6708417534828186,1.5509480896748995,0.08076819032430649,0.24382084608078003,0.3462527394294739
57,0.6307073831558228,1.5350818705969844,0.07682162523269653,0.22712425887584686,0.32676151394844055
58,0.6303125619888306,1.5197467975697274,0.07619845867156982,0.2299136072397232,0.32420048117637634
59,0.611244797706604,1.5046050975720087,0.0676506832242012,0.21810413897037506,0.32548996806144714
60,0.5731147527694702,1.4893347640506556,0.06475978344678879,0.20675447583198547,0.30160045623779297
61,0.5700289607048035,1.4745072510934645,0.06349669396877289,0.2049024999141693,0.3016297519207001
62,0.5656580924987793,1.460081073972914,0.0647074356675148,0.1975683718919754,0.3033822774887085
63,0.5395635366439819,1.4456979874521494,0.057118337601423264,0.19500018656253815,0.28744497895240784
64,0.5607824921607971,1.4320839029092056,0.060735661536455154,0.20332658290863037,0.2967202663421631
65,0.5205050706863403,1.4182721024209803,0.055284976959228516,0.1854749321937561,0.27974510192871094
66,0.512553334236145,1.4047539118510575,0.05130452662706375,0.18017208576202393,0.28107669949531555
67,0.4949222803115845,1.3913740349166535,0.05025854334235191,0.17266756296157837,0.2719961702823639
