step,loss,moving_avg,loss_target_1,loss_target_2,loss_target_3
0,0.5352278351783752,0.5352278351783752,0.18710605800151825,0.3141954839229584,0.03392630070447922
1,0.5335436463356018,0.5343857407569885,0.1872875690460205,0.31369560956954956,0.03256046772003174
2,0.5342450141906738,0.5343388319015503,0.18720406293869019,0.3132672905921936,0.03377369046211243
3,0.5331473350524902,0.5340409576892853,0.18647055327892303,0.3148646354675293,0.03181212395429611
4,0.5297536253929138,0.533183491230011,0.18697915971279144,0.31414538621902466,0.028629135340452194
5,0.527574360370636,0.5322486360867819,0.1867247223854065,0.31364816427230835,0.027201492339372635
6,0.5262503623962402,0.5313917398452759,0.18644288182258606,0.31483715772628784,0.02497027814388275
7,0.5278952717781067,0.5309546813368797,0.18645383417606354,0.31441694498062134,0.027024531736969948
8,0.5249586701393127,0.5302884578704834,0.18658360838890076,0.31405067443847656,0.02432435378432274
9,0.5245286822319031,0.5297124803066253,0.18636924028396606,0.3141844868659973,0.023974942043423653
10,0.5242123603820801,0.5292124694043939,0.18737000226974487,0.31459367275238037,0.022248733788728714
11,0.52099609375,0.5285277714331945,0.18643203377723694,0.31369298696517944,0.020871151238679886
12,0.5215978026390076,0.5279946969105647,0.18613377213478088,0.31438344717025757,0.021080568432807922
13,0.5208653211593628,0.5274854557854789,0.1866038739681244,0.3138718008995056,0.02038969285786152
14,0.520129382610321,0.526995050907135,0.18690767884254456,0.31389421224594116,0.01932748779654503
15,0.5186141133308411,0.5264712423086166,0.18600232899188995,0.31328848004341125,0.019323283806443214
16,0.520606279373169,0.5261262444888845,0.1861124336719513,0.3150593042373657,0.019434554502367973
17,0.5196259021759033,0.5257651143603854,0.18654005229473114,0.3150150775909424,0.01807072013616562
18,0.5180931091308594,0.525361324611463,0.18633143603801727,0.3140661120414734,0.017695587128400803
19,0.5185428261756897,0.5250203996896744,0.18625769019126892,0.31466835737228394,0.017616815865039825
20,0.5161353349685669,0.5245973013696217,0.18580509722232819,0.31310051679611206,0.017229724675416946
21,0.5176479816436768,0.5242814232002605,0.18702980875968933,0.31451499462127686,0.016103163361549377
22,0.5171825885772705,0.5239727782166522,0.18635086715221405,0.31433552503585815,0.0164962075650692
23,0.5159085392951965,0.5236367682615916,0.18601036071777344,0.3145606517791748,0.015337538905441761
24,0.5148326754570007,0.523284604549408,0.18572740256786346,0.31304335594177246,0.016061950474977493
25,0.5150829553604126,0.5229691565036774,0.18618376553058624,0.31299304962158203,0.015906184911727905
26,0.5147365927696228,0.5226642467357494,0.18598882853984833,0.3134379982948303,0.015309765934944153
27,0.514909565448761,0.5223872938326427,0.18540222942829132,0.3133622705936432,0.016145024448633194
28,0.513634204864502,0.5220854631785689,0.1854957789182663,0.3128809332847595,0.015257514081895351
29,0.512669026851654,0.5217715819676717,0.1848640739917755,0.3115041255950928,0.01630084402859211
30,0.5136667490005493,0.5215101357429258,0.18538928031921387,0.3130549490451813,0.015222531743347645
31,0.514588475227356,0.5212938338518143,0.18583065271377563,0.31371280550956726,0.015045028179883957
32,0.5135654807090759,0.5210596413323374,0.1853591352701187,0.3127727508544922,0.015433598309755325
33,0.5130370259284973,0.5208236820557538,0.1856083869934082,0.3132977783679962,0.014130884781479836
34,0.5119549632072449,0.5205702900886535,0.18498195707798004,0.31214845180511475,0.01482456922531128
35,0.5126326680183411,0.5203498005867004,0.18503998219966888,0.3120025396347046,0.015590174123644829
36,0.5122410655021667,0.5201306455844158,0.18504531681537628,0.31139224767684937,0.015803547576069832
37,0.5121474266052246,0.519920560874437,0.18496766686439514,0.3112855851650238,0.01589418202638626
38,0.5115053653717041,0.5197047866307772,0.18503394722938538,0.3111253082752228,0.015346101485192776
39,0.510856568813324,0.5194835811853409,0.18519513309001923,0.31033575534820557,0.015325669199228287
40,0.5106257200241089,0.5192675357911645,0.18454083800315857,0.3110089898109436,0.015075874514877796
41,0.5106738209724426,0.5190629235335759,0.18502599000930786,0.310546875,0.015100929886102676
42,0.5107833743095398,0.518870375877203,0.18473388254642487,0.3096640110015869,0.016385450959205627
43,0.5102434754371643,0.5186743099581111,0.18502554297447205,0.3098684549331665,0.015349434688687325
44,0.5086200833320618,0.5184508826997545,0.1846504807472229,0.30902794003486633,0.01494169794023037
45,0.5089134573936462,0.5182435473670131,0.1847940981388092,0.30844181776046753,0.015677547082304955
46,0.508170485496521,0.5180292269016834,0.18406090140342712,0.30738896131515503,0.01672058179974556
47,0.5091819167137146,0.517844907939434,0.18489781022071838,0.3088798224925995,0.015404324047267437
48,0.5079801678657532,0.5176435867134406,0.18422266840934753,0.30766427516937256,0.016093259677290916
49,0.5061245560646057,0.5174132061004638,0.18364253640174866,0.30682963132858276,0.015652358531951904
50,0.5058136582374573,0.517185763985503,0.18369725346565247,0.3053005039691925,0.016815900802612305
51,0.5050025582313538,0.5169514715671539,0.1834874153137207,0.3042183518409729,0.017296817153692245
52,0.5063872933387756,0.5167521474496374,0.18367451429367065,0.3045986294746399,0.018114149570465088
53,0.5060639381408691,0.5165542176476231,0.1837456375360489,0.30581095814704895,0.01650729961693287
54,0.5030342936515808,0.5163084008476951,0.18218225240707397,0.3009529113769531,0.019899168983101845
55,0.5034829378128052,0.5160793747220721,0.1828114241361618,0.3024992346763611,0.018172336742281914
56,0.5044714212417603,0.5158757264153999,0.18395715951919556,0.30165189504623413,0.01886235922574997
57,0.5010362267494202,0.515619872972883,0.1826254427433014,0.29991382360458374,0.01849696785211563
58,0.5030338168144226,0.5154065499871464,0.1825496256351471,0.2988876700401306,0.021596480160951614
59,0.5006840825080872,0.5151611755291621,0.181886225938797,0.29782649874687195,0.020971380174160004
60,0.5005289316177368,0.5149213026781552,0.1825840175151825,0.2970452308654785,0.020899668335914612
61,0.500092625617981,0.5146821304675071,0.18206095695495605,0.2950506806373596,0.022980947047472
62,0.498301237821579,0.5144221162985242,0.18114566802978516,0.29402878880500793,0.023126771673560143
