step,loss,moving_avg,loss_target_1,loss_target_2,loss_target_3
0,2.5357537269592285,2.5357537269592285,0.5815615653991699,0.9724563360214233,0.9817359447479248
1,2.484622001647949,2.510187864303589,0.5572530031204224,0.9579399824142456,0.9694292545318604
2,2.4633255004882812,2.494567076365153,0.5479902029037476,0.9453705549240112,0.9699648022651672
3,2.405211925506592,2.4722282886505127,0.5271196365356445,0.9255945682525635,0.9524977803230286
4,2.3908519744873047,2.455953025817871,0.5137321949005127,0.9216793775558472,0.9554404020309448
5,2.3877062797546387,2.4445785681406655,0.5030800104141235,0.9215988516807556,0.96302729845047
6,2.324596881866455,2.42743832724435,0.4957827925682068,0.8981553316116333,0.9306589365005493
7,2.2765941619873047,2.4085828065872192,0.4858678877353668,0.8756997585296631,0.9150264263153076
8,2.2832069396972656,2.394652154710558,0.47672489285469055,0.8820301294326782,0.9244517683982849
9,2.2560369968414307,2.380790638923645,0.4650568962097168,0.8728832006454468,0.9180968999862671
10,2.282273292541504,2.3718345165252686,0.461699903011322,0.8860560655593872,0.9345173835754395
11,2.19069242477417,2.356739342212677,0.4414563775062561,0.8501402139663696,0.8990960717201233
12,2.1814146041870117,2.3432528239030104,0.43491607904434204,0.8454768657684326,0.9010218977928162
13,2.157158613204956,2.329960380281721,0.4274978041648865,0.8348744511604309,0.8947864174842834
14,2.1184980869293213,2.3158628940582275,0.4123958349227905,0.8208969831466675,0.8852052688598633
15,2.0609655380249023,2.2999318093061447,0.38853251934051514,0.8008776903152466,0.8715552687644958
16,2.051887035369873,2.28534094025107,0.3957670331001282,0.7906171083450317,0.8655029535293579
17,2.051875114440918,2.27237061659495,0.38968247175216675,0.791675865650177,0.8705168962478638
18,2.0049657821655273,2.2582966779407703,0.3663497865200043,0.7831085920333862,0.855507493019104
19,1.9723495244979858,2.243999320268631,0.3645765483379364,0.7654934525489807,0.8422794342041016
20,1.951373815536499,2.2300647724242437,0.3527885675430298,0.7589520215988159,0.8396331667900085
21,1.9293317794799805,2.216395090926777,0.3536870777606964,0.7462519407272339,0.8293927311897278
22,1.8398950099945068,2.2000255221905918,0.32599878311157227,0.7139589190483093,0.7999371886253357
23,1.8170801401138306,2.1840694646040597,0.3221361041069031,0.7027280330657959,0.7922159433364868
24,1.8197977542877197,2.1694985961914064,0.3172440528869629,0.7020068168640137,0.8005468249320984
25,1.8106528520584106,2.155696836801676,0.30755922198295593,0.6998724937438965,0.8032209873199463
26,1.772857427597046,2.1415175994237265,0.3072472810745239,0.6795955896377563,0.7860144376754761
27,1.724508285522461,2.1266244096415385,0.2924029231071472,0.6631648540496826,0.7689406275749207
28,1.7025258541107178,2.112000321519786,0.27630680799484253,0.6537360548973083,0.7724830508232117
29,1.6376559734344482,2.0961888432502747,0.26557737588882446,0.6316022872924805,0.7404763102531433
30,1.657654881477356,2.0820425864188903,0.26620781421661377,0.6352996230125427,0.7561475038528442
31,1.620033860206604,2.0676048137247562,0.2607230544090271,0.6204453706741333,0.7388654351234436
32,1.6047383546829224,2.0535785573901553,0.255190372467041,0.6175867319107056,0.7319612503051758
33,1.5757927894592285,2.0395260348039517,0.2595328092575073,0.6012722253799438,0.7149876356124878
34,1.5216517448425293,2.0247296265193393,0.24125242233276367,0.5809198021888733,0.6994794607162476
35,1.4704325199127197,2.0093324846691556,0.22792543470859528,0.5612038373947144,0.6813032627105713
36,1.513038158416748,1.9959191245001715,0.24331998825073242,0.5808752179145813,0.6888430118560791
37,1.4540698528289795,1.9816599331404035,0.22335483133792877,0.5541836023330688,0.6765314340591431
38,1.3973276615142822,1.9666770543807592,0.20826967060565948,0.5315423011779785,0.6575156450271606
39,1.4347829818725586,1.9533797025680542,0.21549217402935028,0.5502685308456421,0.6690222024917603
40,1.3970615863800049,1.9398109680268822,0.19919243454933167,0.5373023748397827,0.6605666875839233
