step,loss,moving_avg,loss_target_1,loss_target_2,loss_target_3
0,0.7842969298362732,0.7842969298362732,0.02037983015179634,0.25219109654426575,0.5117260217666626
1,0.7698209881782532,0.7770589590072632,0.02005893737077713,0.24646688997745514,0.5032951831817627
2,0.7558411359786987,0.7699863513310751,0.01975187286734581,0.2410188615322113,0.4950704574584961
3,0.742455005645752,0.7631035149097443,0.019456513226032257,0.23578400909900665,0.48721450567245483
4,0.7296135425567627,0.756405520439148,0.01917709968984127,0.23080594837665558,0.4796305000782013
5,0.7173970937728882,0.7499041159947714,0.01891321688890457,0.22612667083740234,0.47235721349716187
6,0.7059394121170044,0.7436234440122332,0.018664024770259857,0.2217017412185669,0.46557366847991943
7,0.6951918601989746,0.7375694960355759,0.018425462767481804,0.21754047274589539,0.4592258930206299
8,0.6848829388618469,0.7317154341273837,0.018198616802692413,0.21361571550369263,0.4530686140060425
9,0.6748725175857544,0.7260311424732209,0.017983246594667435,0.2098819613456726,0.44700732827186584
10,0.6645527482032776,0.7204421975395896,0.017776265740394592,0.20635530352592468,0.4404211938381195
11,0.6535978317260742,0.7148718337217966,0.0175711028277874,0.20305590331554413,0.4329708218574524
12,0.6424521207809448,0.7093010865725003,0.017373986542224884,0.1999242603778839,0.42515385150909424
13,0.6325229406356812,0.703816933291299,0.017184874042868614,0.19691723585128784,0.41842085123062134
14,0.6244271993637085,0.698524284362793,0.01700289361178875,0.19409127533435822,0.41333305835723877
15,0.6171091794967651,0.6934358403086662,0.016824696213006973,0.19134674966335297,0.4089376926422119
16,0.6098977327346802,0.6885218339807847,0.016652096062898636,0.1887214034795761,0.40452420711517334
17,0.6021960973739624,0.6837259597248502,0.01648266799747944,0.186161071062088,0.3995523452758789
18,0.5939632654190063,0.6790016073929636,0.016312791034579277,0.18366345763206482,0.3939870595932007
19,0.5857130289077759,0.6743371784687042,0.016147736459970474,0.1812930405139923,0.388272225856781
20,0.5778166055679321,0.6697409607115246,0.01598779484629631,0.17904460430145264,0.3827841877937317
21,0.5702217817306519,0.6652173616669395,0.015835754573345184,0.1769057959318161,0.37748023867607117
22,0.563037633895874,0.6607747648073279,0.015686217695474625,0.17486371099948883,0.3724876940250397
23,0.5561640858650208,0.6564159865180651,0.015542607754468918,0.17287355661392212,0.3677479326725006
24,0.5497128963470459,0.6521478629112244,0.015406455844640732,0.17096659541130066,0.3633398413658142
25,0.543423056602478,0.6479661395916572,0.015266106463968754,0.16912493109703064,0.3590320348739624
26,0.5367515683174133,0.6438470813963149,0.015125120058655739,0.16730692982673645,0.3543195426464081
27,0.5297846794128418,0.6397734241826194,0.014985469169914722,0.1655561327934265,0.34924307465553284
28,0.5229613780975342,0.6357454225934785,0.014852688647806644,0.16388560831546783,0.3442230820655823
29,0.5165050625801086,0.6317707439263661,0.014726497232913971,0.16228434443473816,0.3394942283630371
30,0.5100985765457153,0.6278458353011839,0.014604052528738976,0.1607581526041031,0.3347364068031311
31,0.5042636394500732,0.6239838916808367,0.014486338011920452,0.15928947925567627,0.33048784732818604
32,0.4990331530570984,0.6201975056619355,0.014372825622558594,0.15791814029216766,0.3267422020435333
33,0.4942050874233246,0.6164918463019764,0.01425187662243843,0.15661638975143433,0.3233368396759033
34,0.4894982874393463,0.6128634589059012,0.01412515714764595,0.15534107387065887,0.3200320601463318
35,0.4847930371761322,0.6093059471911855,0.014001064002513885,0.15415650606155396,0.31663545966148376
36,0.48008790612220764,0.6058135677028347,0.013877591118216515,0.15303921699523926,0.3131710886955261
37,0.475290447473526,0.6023787487494318,0.013753455132246017,0.1519601047039032,0.3095768690109253
38,0.4703327417373657,0.5989929536978403,0.013631683774292469,0.15090401470661163,0.3057970404624939
39,0.46530526876449585,0.5956507615745068,0.013513904996216297,0.14986804127693176,0.30192333459854126
40,0.4601854085922241,0.5923467285749389,0.013400851748883724,0.14886516332626343,0.2979193925857544
41,0.4551182985305786,0.5890793850024542,0.013295615091919899,0.14793601632118225,0.293886661529541
42,0.45033538341522217,0.5858527803143789,0.013196492567658424,0.1470622718334198,0.2900766134262085
43,0.4460133910179138,0.582674612375823,0.013103503733873367,0.14624536037445068,0.28666454553604126
44,0.4419901669025421,0.5795482913653056,0.013010176829993725,0.14545747637748718,0.28352251648902893
45,0.4379462003707886,0.5764699850393378,0.012921207584440708,0.14462825655937195,0.2803967297077179
46,0.43403393030166626,0.5734394306832171,0.012836984358727932,0.14378532767295837,0.2774115800857544
