step,loss,moving_avg,loss_target_1,loss_target_2,loss_target_3
0,0.6289752721786499,0.6289752721786499,0.17088253796100616,0.2717956006526947,0.18629714846611023
1,0.5983541011810303,0.6136646866798401,0.17258954048156738,0.2785607576370239,0.14720380306243896
2,0.5759753584861755,0.6011015772819519,0.17380216717720032,0.28373485803604126,0.11843830347061157
3,0.5591022968292236,0.5906017571687698,0.1745651215314865,0.28744903206825256,0.09708815813064575
4,0.5464256405830383,0.5817665338516236,0.17501279711723328,0.28984975814819336,0.0815630853176117
5,0.5368772745132446,0.5742849906285604,0.17526715993881226,0.2914365530014038,0.07017353177070618
6,0.5292204022407532,0.5678471922874451,0.17530536651611328,0.292186975479126,0.06172804534435272
7,0.5227775573730469,0.5622134879231453,0.175135537981987,0.29231294989585876,0.05532905459403992
8,0.5175294280052185,0.557248592376709,0.17476236820220947,0.291840136051178,0.05092693865299225
9,0.5129484534263611,0.5528185784816741,0.17419469356536865,0.29085537791252136,0.04789837822318077
10,0.5082712173461914,0.5487688183784485,0.17348355054855347,0.2892822325229645,0.04550543427467346
11,0.5038949251174927,0.5450293272733688,0.17258310317993164,0.2871670424938202,0.044144779443740845
12,0.4998668134212494,0.5415552877462827,0.17150574922561646,0.2845725417137146,0.043788567185401917
13,0.4959912896156311,0.5383007164512362,0.1702585220336914,0.2815336585044861,0.04419908672571182
14,0.4921756982803345,0.5352257152398427,0.16886144876480103,0.27809035778045654,0.0452238991856575
15,0.4884112477302551,0.5322998110204935,0.167365163564682,0.2743067741394043,0.04673932492733002
16,0.484738290309906,0.529502074508106,0.1658133566379547,0.2702223062515259,0.04870261251926422
17,0.48118722438812256,0.5268179161681069,0.16421639919281006,0.2660330832004547,0.05093776062130928
18,0.47769132256507874,0.5242323059784738,0.1626136302947998,0.2619292140007019,0.053148455917835236
19,0.47418975830078125,0.5217301785945893,0.16105607151985168,0.25812745094299316,0.0550062358379364
20,0.47055327892303467,0.5192931833721343,0.1595776528120041,0.25482475757598877,0.056150875985622406
21,0.46677935123443604,0.5169061910022389,0.15819697082042694,0.2521124482154846,0.05646992102265358
22,0.4628676772117615,0.514556690402653,0.15691527724266052,0.24992886185646057,0.05602354556322098
23,0.4588572084903717,0.5122358786563078,0.15570269525051117,0.24814027547836304,0.05501424893736839
24,0.45483043789863586,0.509939661026001,0.15453289449214935,0.24663770198822021,0.0536598302423954
25,0.45099374651908875,0.5076725104680428,0.15336482226848602,0.2451992928981781,0.052429623901844025
26,0.4473627209663391,0.5054388145605723,0.15215665102005005,0.24358250200748444,0.05162355303764343
27,0.44373437762260437,0.5032350846699306,0.15087389945983887,0.2416083961725235,0.051252108067274094
28,0.4399682283401489,0.5010534689344209,0.14950674772262573,0.2391650378704071,0.05129639804363251
29,0.43630513548851013,0.49889519115289055,0.14805302023887634,0.23633697628974915,0.051915138959884644
30,0.4328063130378723,0.4967632918588577,0.14654994010925293,0.2332785278558731,0.05297785997390747
31,0.42951059341430664,0.49466164503246546,0.14501941204071045,0.2300986647605896,0.054392509162425995
32,0.4263960123062134,0.4925929894953063,0.1434941589832306,0.22697177529335022,0.05593008175492287
33,0.42335081100463867,0.4905564548338161,0.14204147458076477,0.22416961193084717,0.05713973194360733
34,0.4203179180622101,0.4885496394974845,0.1406877636909485,0.22180083394050598,0.057829275727272034
35,0.4173699915409088,0.48657242705424625,0.13941018283367157,0.219763845205307,0.058195967227220535
36,0.4145178496837616,0.48462500604423314,0.13817960023880005,0.2179321050643921,0.05840614065527916
37,0.4118058979511261,0.4827087137259935,0.1369478851556778,0.2160874307155609,0.05877057462930679
38,0.4092094898223877,0.4808241182412857,0.13568170368671417,0.2141040712594986,0.059423718601465225
39,0.4067111611366272,0.4789712943136692,0.13437595963478088,0.21194666624069214,0.06038853898644447
40,0.4042900800704956,0.4771498012833479,0.13302001357078552,0.20960551500320435,0.06166454404592514
41,0.40192368626594543,0.47535870330674307,0.13162578642368317,0.20714223384857178,0.0631556510925293
42,0.3995969891548157,0.47359680297762846,0.13022616505622864,0.2047298550605774,0.06464096903800964
43,0.3971734941005707,0.471859909594059,0.1288200467824936,0.20240375399589539,0.0659496933221817
44,0.3948017954826355,0.4701475070582496,0.12746760249137878,0.2003900557756424,0.06694415211677551
45,0.3925350606441498,0.4684602799622909,0.1261550784111023,0.19858665764331818,0.06779332458972931
46,0.39033156633377075,0.46679796690636494,0.12489926815032959,0.1970190405845642,0.06841325759887695
47,0.38822051882743835,0.465160936738054,0.12369845807552338,0.19568884372711182,0.06883318722248077
48,0.38625770807266235,0.4635506667652909,0.12252459675073624,0.1944664567708969,0.06926664710044861
49,0.384429007768631,0.46196823358535766,0.12133486568927765,0.19310468435287476,0.06998947262763977
50,0.38265901803970337,0.4604131509275997,0.1201356053352356,0.19163289666175842,0.07089053094387054
51,0.38096368312835693,0.4588852765468451,0.11897292733192444,0.19022314250469208,0.07176762819290161
52,0.37935006618499756,0.4573846122003951,0.1178409531712532,0.18884924054145813,0.07265985012054443
53,0.3778213858604431,0.45591121912002563,0.11675157397985458,0.18756741285324097,0.07350242137908936
54,0.37636011838912964,0.454464835470373,0.11573152989149094,0.1864922195672989,0.07413635402917862
55,0.37494170665740967,0.4530447795987129,0.11478039622306824,0.18560890853405,0.07455238699913025
56,0.37357911467552185,0.45165064512637626,0.11388782411813736,0.184914231300354,0.0747770369052887
57,0.3722435235977173,0.450281556824158,0.11301659047603607,0.1842159926891327,0.07501095533370972
58,0.37097299098968506,0.44893734384391265,0.11213551461696625,0.18339115381240845,0.07544631510972977
59,0.36973607540130615,0.4476173227032026,0.11121031641960144,0.18230590224266052,0.07621985673904419
60,0.3685360550880432,0.4463209084800032,0.11026710271835327,0.1810755729675293,0.07719339430332184
61,0.3673933744430542,0.4450478837374718,0.10936938971281052,0.17996354401111603,0.07806046307086945
62,0.36628788709640503,0.4437977250606295,0.10858238488435745,0.17925651371479034,0.07844898104667664
63,0.36521461606025696,0.44256986398249865,0.10787118971347809,0.17884176969528198,0.07850167900323868
64,0.3641647696495056,0.44136363176199106,0.10716472566127777,0.17839762568473816,0.07860243320465088
65,0.36313214898109436,0.4401783062653108,0.10644403845071793,0.1778365522623062,0.07885154336690903
66,0.3621182441711426,0.4390132307116665,0.10569822043180466,0.17711526155471802,0.0793047547340393
67,0.3610934019088745,0.43786735087633133,0.10491885244846344,0.17624163627624512,0.07993290573358536
68,0.36009830236434937,0.43674026321673737,0.10414929687976837,0.17533467710018158,0.0806143507361412
69,0.35911065340042114,0.43563126879079,0.10342974960803986,0.17458003759384155,0.08110086619853973
70,0.3581106662750244,0.43453942931873696,0.10278043150901794,0.1740512251853943,0.08127898722887039
71,0.35709503293037415,0.43346381270223194,0.10218445211648941,0.17367425560951233,0.081236332654953
72,0.3560435473918915,0.4324032611226382,0.10159562528133392,0.173273503780365,0.08117442578077316
73,0.3549667298793793,0.4313568215112428,0.10099536925554276,0.17272412776947021,0.0812472328543663
74,0.35387688875198364,0.43032375574111936,0.10037846863269806,0.1719793677330017,0.08151905238628387
75,0.3527846038341522,0.4293035037423435,0.09974033385515213,0.1709766685962677,0.0820675864815712
76,0.35172250866889954,0.4282959583517793,0.0990920141339302,0.16987493634223938,0.08275555819272995
77,0.3506735563278198,0.42730079935147214,0.09844395518302917,0.16874974966049194,0.0834798514842987
78,0.34963658452033997,0.42631770802449576,0.09783737361431122,0.16785281896591187,0.0839463621377945
79,0.348595529794693,0.42534618079662323,0.09729373455047607,0.16727450489997864,0.08402732014656067
80,0.34757310152053833,0.424386019324079,0.09682102501392365,0.1670212596654892,0.08373081684112549
81,0.3465820550918579,0.4234371904919787,0.09635373950004578,0.1668006181716919,0.08342769742012024
82,0.3456163704395294,0.4224995902503829,0.09583865851163864,0.16628429293632507,0.0834934413433075
83,0.34467339515686035,0.421573087927841,0.09529571235179901,0.1655188798904419,0.08385878801345825
84,0.3437565267086029,0.4206575989723206,0.09474090486764908,0.16456153988838196,0.08445408940315247
85,0.3428605794906616,0.4197529824667199,0.09418944269418716,0.1634921282529831,0.08517899364233017
86,0.34200334548950195,0.41885930847847597,0.09367706626653671,0.16254159808158875,0.08578464388847351
87,0.34116265177726746,0.41797639192505315,0.0932149589061737,0.1617712378501892,0.08617646247148514
88,0.34030818939208984,0.4171037154920985,0.09278158098459244,0.16115741431713104,0.08636921644210815
89,0.33944740891456604,0.416240867641237,0.09235067665576935,0.16060075163841248,0.08649599552154541
90,0.3385910093784332,0.41538757249549196,0.09190788120031357,0.15999731421470642,0.08668580651283264
91,0.3377441167831421,0.41454362188992294,0.09145373106002808,0.15931764245033264,0.08697277307510376
92,0.3369014263153076,0.41370875957191633,0.09099594503641129,0.15858028829097748,0.08732518553733826
93,0.33605408668518066,0.41288264603056807,0.09052848815917969,0.15772636234760284,0.08779926598072052
94,0.3351956605911255,0.41206488828910026,0.09005027264356613,0.15677952766418457,0.08836585283279419
95,0.3343352973461151,0.4112552050501108,0.08959981799125671,0.1559310406446457,0.08880443871021271
96,0.33341801166534424,0.41045275975748435,0.0891883596777916,0.15531101822853088,0.08891867101192474
97,0.33245620131492615,0.4096568765080705,0.08877469599246979,0.15471096336841583,0.08897054195404053
98,0.3314765691757202,0.40886717643400633,0.08838438242673874,0.15416589379310608,0.088926300406456
99,0.330499529838562,0.40808349996805193,0.08797729760408401,0.1534469723701477,0.0890752449631691
100,0.3295060694217682,0.4050888079404831,0.08752668648958206,0.15251846611499786,0.08946090936660767
101,0.3285216689109802,0.40239048361778257,0.08702155947685242,0.1512932926416397,0.0902068093419075
102,0.32752424478530884,0.3999059724807739,0.08647783100605011,0.14986810088157654,0.09117831289768219
103,0.3265487253665924,0.3975804367661476,0.08599909394979477,0.14871492981910706,0.09183469414710999
104,0.32555919885635376,0.39537177234888077,0.08559550344944,0.14785538613796234,0.09210831671953201
105,0.3245347738265991,0.3932483473420143,0.08520261198282242,0.14700168371200562,0.0923304632306099
106,0.32345670461654663,0.39119071036577224,0.08478211611509323,0.14592668414115906,0.09274791926145554
107,0.32233816385269165,0.38918631643056867,0.08434441685676575,0.14470762014389038,0.09328609704971313
108,0.32120874524116516,0.38722310960292816,0.08387793600559235,0.14342840015888214,0.09390241652727127
109,0.32008177042007446,0.3852944427728653,0.0834277793765068,0.1421036720275879,0.09455029666423798
110,0.3189699053764343,0.3834014296531677,0.08302978426218033,0.1409781575202942,0.09496194869279861
111,0.31787222623825073,0.3815412026643753,0.08271889388561249,0.14012980461120605,0.09502352029085159
112,0.316795289516449,0.3797104874253273,0.08244611322879791,0.1394190788269043,0.09493009001016617
113,0.31577375531196594,0.37790831208229064,0.08214998245239258,0.1387360543012619,0.09488772600889206
114,0.3148050308227539,0.3761346054077148,0.08177246153354645,0.1379355490207672,0.09509702026844025
115,0.31390267610549927,0.3743895196914673,0.08128440380096436,0.13684852421283722,0.09576977789402008
116,0.3130670189857483,0.3726728069782257,0.08079733699560165,0.13578739762306213,0.0964822843670845
117,0.3122673034667969,0.37098360776901246,0.08044184744358063,0.13497726619243622,0.09684818983078003
118,0.31150227785110474,0.3693217173218727,0.08018083870410919,0.13429920375347137,0.09702222049236298
119,0.3107898235321045,0.3676877179741859,0.07994063198566437,0.13361872732639313,0.0972304716706276
120,0.3101176917552948,0.3660833621025085,0.07967595756053925,0.13309580087661743,0.09734593331813812
121,0.30946558713912964,0.36451022446155545,0.07936756312847137,0.13267549872398376,0.09742255508899689
122,0.30883586406707764,0.3629699063301086,0.07900960743427277,0.1323069930076599,0.09751925617456436
123,0.3082406222820282,0.3614637404680252,0.07864472270011902,0.13195759057998657,0.09763829410076141
124,0.3076603412628174,0.359992039501667,0.07828431576490402,0.13146814703941345,0.0979079082608223
125,0.30708569288253784,0.35855295896530154,0.07804413139820099,0.13127800822257996,0.0977635383605957
126,0.3065420091152191,0.3571447518467903,0.07786223292350769,0.13114279508590698,0.09753699600696564
127,0.3060154914855957,0.3557675629854202,0.07758545130491257,0.1305934488773346,0.09783656895160675
