step,loss,moving_avg
0,0.4282448887825012,0.4282448887825012
1,0.42454206943511963,0.4263934791088104
2,0.42283403873443604,0.425206998984019
3,0.4202742874622345,0.42397382110357285
4,0.41847938299179077,0.4228749334812164
5,0.41605228185653687,0.42173782487710315
6,0.4143269658088684,0.4206791307244982
7,0.4114827513694763,0.41952958330512047
8,0.4100452661514282,0.41847577028804356
9,0.40690767765045166,0.41731896102428434
10,0.40551796555519104,0.41624614325436676
11,0.4044032096862793,0.4152592321236928
12,0.40199586749076843,0.4142389733057756
13,0.39953917264938354,0.4131889875446047
14,0.3987395763397217,0.4122256934642792
15,0.39722901582717896,0.4112884011119604
16,0.3952866196632385,0.4103471198502709
17,0.39369654655456543,0.4094220880005095
18,0.3920608162879944,0.4085083368577455
19,0.39073747396469116,0.4076197937130928
20,0.3893398344516754,0.4067493194625491
21,0.3890548348426819,0.4059450247071006
22,0.3863556981086731,0.40509331485499506
23,0.38515543937683105,0.4042625700434049
24,0.3837835192680359,0.40344340801239015
25,0.38326627016067505,0.4026673642488626
26,0.3810291886329651,0.4018659503371627
27,0.3803664743900299,0.4010981119104794
28,0.37882721424102783,0.40033014992187765
29,0.37751880288124084,0.3995697716871897
30,0.3759406507015228,0.3988075419779747
31,0.37536007165908813,0.39807480853050947
32,0.37365439534187317,0.3973347960096417
33,0.3724554777145386,0.3966030513539034
34,0.37014830112457275,0.3958472013473511
35,0.3695935606956482,0.39511793355147046
36,0.36795419454574585,0.3943837784432076
37,0.3670933246612549,0.3936656086068404
38,0.3658748269081116,0.39295302446071917
39,0.3643701374530792,0.39223845228552817
40,0.3629056513309479,0.3915230181159043
41,0.3617003560066223,0.39081295473234995
42,0.36126279830932617,0.3901257417922796
43,0.35993725061416626,0.38943963972004975
44,0.3584790825843811,0.3887516273392571
45,0.35785973072052,0.3880800643692846
46,0.35742801427841187,0.38742789309075537
47,0.35552528500556946,0.386763255422314
48,0.3543989360332489,0.3861027591082515
49,0.3527839779853821,0.38543638348579407
50,0.351613849401474,0.38477319654296427
51,0.35141152143478394,0.38413162586780697
52,0.3494408130645752,0.38347708223001015
53,0.35020291805267334,0.3828608940045039
54,0.34779441356658936,0.38222332163290546
55,0.34685248136520386,0.3815916994852679
56,0.345786988735199,0.38096354666509125
57,0.3449662923812866,0.38034290434985324
58,0.34412437677383423,0.37972903100110716
59,0.3424590229988098,0.3791078642010689
60,0.3422818183898926,0.3785041585320332
61,0.34218958020210266,0.3779184395267117
62,0.3408008813858032,0.3773292719371735
63,0.3389323353767395,0.37672931980341673
64,0.3398319184780121,0.3761616674753336
65,0.33722564578056335,0.37557172775268555
66,0.3374147415161133,0.37500222049542326
67,0.33586227893829346,0.37442663311958313
68,0.3349641263484955,0.3738547127315964
69,0.3339504301548004,0.37328465155192786
70,0.3342663049697876,0.3727350973747146
71,0.33283722400665283,0.3721809602446026
72,0.3322616219520569,0.3716341199940198
73,0.3309262990951538,0.3710840143061973
74,0.33059728145599365,0.37054419120152793
75,0.3294106423854828,0.3700029602960536
76,0.3297424614429474,0.3694800966745847
77,0.3277454376220703,0.36894503694314223
78,0.3275623917579651,0.36842120599143113
