step,loss,moving_avg,loss_target_1,loss_target_2,loss_target_3
0,2.7676033973693848,2.7676033973693848,0.908209502696991,0.9170999526977539,0.9422940611839294
1,2.705904006958008,2.7367537021636963,0.8837544918060303,0.9026687145233154,0.9194808006286621
2,2.642423152923584,2.7053101857503257,0.8574013710021973,0.8861421346664429,0.8988796472549438
3,2.5790717601776123,2.673750579357147,0.8317261338233948,0.8658627271652222,0.881482720375061
4,2.5083088874816895,2.6406622409820555,0.8072344064712524,0.8374459743499756,0.8636283874511719
5,2.4133312702178955,2.602773745854696,0.7841567993164062,0.7941981554031372,0.8349762558937073
6,2.312643051147461,2.561326503753662,0.762460470199585,0.7536288499832153,0.7965538501739502
7,2.2412185668945312,2.5213130116462708,0.7424033880233765,0.7260300517082214,0.7727851867675781
8,2.1861939430236816,2.484077559577094,0.7233948707580566,0.7065447568893433,0.7562543749809265
9,2.1398587226867676,2.4496556758880614,0.7061409950256348,0.6913436651229858,0.7423739433288574
10,2.0993635654449463,2.4178109385750512,0.690995454788208,0.6788569092750549,0.7295111417770386
11,2.0586977005004883,2.3878848354021707,0.6779316067695618,0.6654572486877441,0.7153089046478271
12,2.0215373039245605,2.3597042560577393,0.6663390398025513,0.6534513235092163,0.7017470598220825
13,1.9870163202285767,2.333083689212799,0.6561232209205627,0.6428870558738708,0.6880060434341431
14,1.9509975910186768,2.307611282666524,0.6470733284950256,0.6332066059112549,0.670717716217041
15,1.9147816896438599,2.2830594331026077,0.6387931108474731,0.6231642961502075,0.652824342250824
16,1.8794621229171753,2.2593184148564056,0.6306453347206116,0.6119859218597412,0.6368309259414673
17,1.8448734283447266,2.236293693383535,0.6224462985992432,0.6011339426040649,0.6212931871414185
18,1.8086985349655151,2.213788685045744,0.6136088371276855,0.5916163921356201,0.6034733057022095
19,1.7776103019714355,2.191979765892029,0.6038719415664673,0.5830042362213135,0.5907342433929443
20,1.746490716934204,2.170766001655942,0.5940278172492981,0.5733969211578369,0.5790660977363586
21,1.715606689453125,2.1500769420103594,0.5838655829429626,0.5628825426101685,0.5688585638999939
22,1.6824846267700195,2.129746841347736,0.5731984972953796,0.5509070754051208,0.5583789348602295
23,1.6440165042877197,2.1095080773035684,0.5621981620788574,0.5388235449790955,0.5429947972297668
24,1.6075482368469238,2.0894296836853026,0.5510687232017517,0.5252523422241211,0.5312272310256958
25,1.5700879096984863,2.069455000070425,0.5395872592926025,0.5130894184112549,0.5174113512039185
26,1.533564805984497,2.0496072151042797,0.5285117626190186,0.5024945735931396,0.5025584697723389
