step,loss,moving_avg
0,0.2707103490829468,0.2707103490829468
1,0.26035839319229126,0.265534371137619
2,0.2547464966773987,0.2619384129842122
3,0.24599502980709076,0.25795256718993187
4,0.2294384241104126,0.252249738574028
5,0.22683405876159668,0.2480137919386228
6,0.2190631926059723,0.24387799203395844
7,0.2120439112186432,0.23989873193204403
8,0.2012992948293686,0.23560990558730233
9,0.19872668385505676,0.23192158341407776
10,0.18924759328365326,0.22804212976585736
11,0.17794384062290192,0.22386727233727774
12,0.17166730761528015,0.21985189043558562
13,0.17119699716567993,0.21637654091630662
14,0.16120471060276031,0.21269841889540356
15,0.1604609489440918,0.20943357702344656
16,0.15037252008914948,0.20595939720378204
17,0.14975479245185852,0.2028369191620085
18,0.14735101163387299,0.19991660823947505
19,0.1417081654071808,0.19700618609786033
20,0.14174622297286987,0.1943747592823846
21,0.1367342174053192,0.1917547346516089
22,0.13207103312015533,0.1891597911067631
23,0.13291072845458984,0.18681608016292253
24,0.12600257992744446,0.18438354015350342
25,0.12604515254497528,0.18213975601471388
26,0.12539292871952057,0.18003802167044747
27,0.12086482346057892,0.17792469316295215
28,0.12348612397909164,0.17604750112212939
29,0.12228432297706604,0.1742553951839606
30,0.12155592441558838,0.1725554122559486
31,0.11780989170074463,0.17084461473859847
32,0.11857694387435913,0.1692607459245306
33,0.11560158431529999,0.167682535288965
34,0.11417528986930847,0.1661537568484034
35,0.1107989102602005,0.16461612222095331
36,0.11111500859260559,0.16317014617694392
37,0.10756082087755203,0.1617067428795915
38,0.11032828688621521,0.16038934657206902
39,0.11074760556221008,0.15914830304682254
40,0.10972873121500015,0.1579429476362903
41,0.11111950129270554,0.15682810367572875
42,0.1048494279384613,0.15561929726323417
43,0.10623780637979507,0.1544969906522469
44,0.10601310431957245,0.15341957095596526
45,0.10415618121623993,0.15234862770075383
46,0.10509756207466125,0.15134328587892207
47,0.1021907702088356,0.15031927513579527
48,0.10124675184488297,0.1493177950686338
49,0.103556327521801,0.14840256571769714
50,0.1028483659029007,0.14750934611348546
51,0.09800824522972107,0.14655740186572075
52,0.09868329763412476,0.14565411688021893
53,0.10069259256124496,0.1448214960594972
54,0.10237452387809753,0.14404973292892628
55,0.10218788683414459,0.14330219996294805
56,0.09613622725009918,0.14247472675745948
57,0.10234153270721436,0.1417827751359035
58,0.09698639810085297,0.1410235145081908
59,0.10085002332925797,0.14035395632187525
60,0.0968816801905632,0.1396412960574275
61,0.096982941031456,0.13895325807313766
62,0.09943528473377228,0.1383259886550525
63,0.0952320545911789,0.13765264593530446
64,0.09668239951133728,0.13702233445185882
65,0.09836310893297195,0.13643658861066355
66,0.09433732181787491,0.13580824134509956
67,0.09674058854579926,0.13523371703922749
68,0.09405501931905746,0.13463692431864532
69,0.09723176062107086,0.1341025648372514
70,0.0934487134218216,0.13352997538069605
71,0.09682673215866089,0.13302020811372334
72,0.09474392235279083,0.13249587543206673
73,0.09483014047145844,0.13198687901368011
74,0.09469890594482422,0.13148970603942872
75,0.09401711821556091,0.1309966456733252
76,0.09533403813838959,0.13053349492611824
77,0.09318932145833969,0.13005472347140312
78,0.09578131884336472,0.12962088290649124
79,0.09452694654464722,0.1291822087019682
80,0.09557701647281647,0.1287673297855589
81,0.09209638833999634,0.12832012318256425
82,0.09679841995239258,0.12794034362557422
83,0.09769321978092194,0.1275802588178998
84,0.09308433532714844,0.12717442442389096
85,0.09168578684329987,0.12676176584737245
86,0.09477396309375763,0.12639408995365276
87,0.09475111961364746,0.1260345107452436
88,0.0920163244009018,0.1256522839323858
89,0.08988399058580399,0.12525485845075712
90,0.09165994822978973,0.12488568361316409
91,0.09254933893680573,0.12453420160581237
92,0.09158870577812195,0.12417994896250387
93,0.08808088302612305,0.12379591634615938
94,0.09361379593610764,0.12347820981552726
95,0.09247411787509918,0.12315525052448113
96,0.08886109292507172,0.12280170250799238
97,0.08680008351802826,0.12243433904891111
98,0.08962124586105347,0.12210289366317517
99,0.09008422493934631,0.12178270697593689
100,0.0886288434267044,0.11996189191937447
101,0.08800199627876282,0.11823832795023918
102,0.09111346304416656,0.11660199761390685
103,0.09029790759086609,0.11504502639174462
104,0.08615318685770035,0.11361217401921749
105,0.08787950873374939,0.11222262851893902
106,0.08789688348770142,0.1109109654277563
107,0.08637434244155884,0.10965426973998546
108,0.0864715576171875,0.10850599236786365
109,0.08896838128566742,0.10740840934216976
110,0.08851224184036255,0.10640105582773686
111,0.0880180150270462,0.1055017975717783
112,0.086140476167202,0.10464652925729752
113,0.08816954493522644,0.10381625473499298
114,0.08555538207292557,0.10305976144969463
115,0.08466954529285431,0.10230184741318225
116,0.08794642984867096,0.10167758651077748
117,0.08391635119915009,0.10101920209825038
118,0.08182384073734283,0.1003639303892851
119,0.08382617682218552,0.09978511050343514
120,0.0874980241060257,0.09924262851476669
121,0.08582280576229095,0.09873351439833641
122,0.08433865755796432,0.0982561906427145
123,0.08688756823539734,0.09779595904052257
124,0.08760007470846176,0.09741193398833276
125,0.08739868551492691,0.09702546931803227
126,0.08459821343421936,0.09661752216517926
127,0.08443708717823029,0.09625324480235577
128,0.08389665186405182,0.09585735008120537
129,0.0831369012594223,0.09546587586402894
130,0.08081171661615372,0.09505843378603458
131,0.0830317959189415,0.09471065282821656
132,0.08368907123804092,0.09436177410185337
133,0.0836585983633995,0.09404234424233436
134,0.08470185101032257,0.0937476098537445
135,0.0795508399605751,0.09343512915074825
136,0.08327165246009827,0.09315669558942317
137,0.08180644363164902,0.09289915181696415
138,0.08005237579345703,0.09259639270603656
139,0.08432388305664062,0.09233215548098088
140,0.08103843033313751,0.09204525247216225
141,0.07989108562469482,0.09173296831548214
142,0.08144604414701462,0.09149893447756767
143,0.08440914005041122,0.09128064781427384
144,0.0810944214463234,0.09103146098554134
145,0.08407096564769745,0.09083060882985591
146,0.0847368910908699,0.09062700212001801
147,0.08014801144599915,0.09040657453238964
148,0.08343823254108429,0.09022848933935165
149,0.08495528250932693,0.09004247888922691
150,0.08143690228462219,0.08982836425304414
151,0.08046022057533264,0.08965288400650025
152,0.08190659433603287,0.08948511697351932
153,0.08294832706451416,0.08930767431855202
154,0.08188296854496002,0.08910275876522064
155,0.07662927359342575,0.08884717263281346
156,0.08342388272285461,0.088720049187541
157,0.08095581829547882,0.08850619204342365
158,0.07978212088346481,0.08833414927124977
159,0.0797773152589798,0.08812342219054699
160,0.08038316667079926,0.08795843705534935
161,0.08041711896657944,0.08779277883470059
162,0.07825697958469391,0.0875809957832098
163,0.07876835763454437,0.08741635881364346
164,0.0780477523803711,0.0872300123423338
165,0.07952739298343658,0.08704165518283843
166,0.07744252681732178,0.08687270723283291
167,0.0744030773639679,0.0866493321210146
168,0.07680317014455795,0.0864768136292696
169,0.07749326527118683,0.08627942867577076
170,0.0779658704996109,0.08612460024654865
171,0.0778832957148552,0.0859351658821106
172,0.07690317928791046,0.08575675845146179
173,0.07535204291343689,0.08556197747588158
174,0.07813478261232376,0.08539633624255658
175,0.07639022171497345,0.0852200672775507
176,0.07789891958236694,0.08504571609199046
177,0.07623846083879471,0.08487620748579502
178,0.07819179445505142,0.0847003122419119
