step,loss,moving_avg,loss_target_1,loss_target_2,loss_target_3
0,1.5420053005218506,1.5420053005218506,0.27836671471595764,0.5587766170501709,0.7048618793487549
1,1.3460699319839478,1.4440376162528992,0.2413492500782013,0.48051977157592773,0.6242009401321411
2,1.2031997442245483,1.3637583255767822,0.20901361107826233,0.42163288593292236,0.572553277015686
3,1.0838520526885986,1.2937817573547363,0.18141916394233704,0.37244558334350586,0.5299872159957886
4,0.9699437618255615,1.2290141582489014,0.15813052654266357,0.33046770095825195,0.481345534324646
5,0.8741582632064819,1.1698715090751648,0.13890749216079712,0.2973131835460663,0.43793755769729614
6,0.7976222634315491,1.1166930454117912,0.1226319819688797,0.27148616313934326,0.4035041332244873
7,0.7353706955909729,1.0690277516841888,0.10895033180713654,0.2518470287322998,0.37457334995269775
8,0.6886328458786011,1.0267616510391235,0.09746284782886505,0.23734784126281738,0.35382217168807983
9,0.651048481464386,0.9891903340816498,0.08767823874950409,0.22325453162193298,0.3401157259941101
10,0.6222986578941345,0.9558365453373302,0.07962009310722351,0.2109399437904358,0.3317386209964752
11,0.5929663777351379,0.9255973647038142,0.0727710872888565,0.19831401109695435,0.3218812942504883
12,0.5637668371200562,0.8977642471973712,0.06666924804449081,0.18777072429656982,0.3093268871307373
13,0.540343165397644,0.8722341699259621,0.061416298151016235,0.1799801141023636,0.2989467978477478
14,0.5181990265846252,0.8486318270365397,0.056730229407548904,0.1740446239709854,0.2874242067337036
15,0.4938933253288269,0.8264606706798077,0.05216716229915619,0.1678600013256073,0.2738661766052246
16,0.47136059403419495,0.8055724308771246,0.04816148802638054,0.16109856963157654,0.26210054755210876
17,0.4514816999435425,0.7859007236030366,0.04481709748506546,0.1530216783285141,0.2536429166793823
18,0.43610596656799316,0.7674904732327712,0.0420147068798542,0.14610259234905243,0.24798864126205444
19,0.42124316096305847,0.7501781076192856,0.03971877694129944,0.14087258279323578,0.24065180122852325
20,0.4052148759365082,0.7337512870629629,0.03769352287054062,0.1371493637561798,0.23037196695804596
21,0.39669492840766907,0.7184305434877222,0.03612497076392174,0.13480760157108307,0.22576236724853516
22,0.39047372341156006,0.7041715513104978,0.03509271889925003,0.13273167610168457,0.22264936566352844
23,0.3832533061504364,0.6907999577621619,0.034446682780981064,0.1289389431476593,0.21986764669418335
24,0.36836737394332886,0.6779026544094086,0.0339495986700058,0.12062277644872665,0.2137949913740158
25,0.3528346121311188,0.6654000373987051,0.03361637517809868,0.11343064904212952,0.20578759908676147
26,0.34300071001052856,0.6534593215695134,0.0335494801402092,0.1079111099243164,0.20154011249542236
27,0.33499497175216675,0.6420855947903225,0.03373183310031891,0.10355369746685028,0.19770944118499756
28,0.32723599672317505,0.6312287120983519,0.03402218967676163,0.09995231032371521,0.1932615041732788
29,0.31760814785957336,0.6207746932903926,0.034386374056339264,0.09714418649673462,0.18607757985591888
30,0.30662745237350464,0.6106409113253316,0.03515385836362839,0.09490486234426498,0.17656873166561127
31,0.29904767870903015,0.6009036228060722,0.035658448934555054,0.09351664781570435,0.16987258195877075
32,0.29278507828712463,0.591566697214589,0.03519164025783539,0.09225329011678696,0.16534015536308289
33,0.28698447346687317,0.5826083965161267,0.03376517444849014,0.09091293811798096,0.16230636835098267
34,0.2816769480705261,0.5740103551319667,0.031975485384464264,0.08963611721992493,0.16006535291671753
35,0.2767822742462158,0.5657540195518069,0.030912194401025772,0.0884309858083725,0.15743908286094666
