step,loss,moving_avg
0,0.45224112272262573,0.45224112272262573
1,0.44367754459381104,0.4479593336582184
2,0.44394928216934204,0.44662264982859295
3,0.4413387179374695,0.4453016668558121
4,0.4357311725616455,0.44338756799697876
5,0.437848299741745,0.44246435662110645
6,0.42892611026763916,0.440530321427754
7,0.42769575119018555,0.43892600014805794
8,0.42575711011886597,0.4374627901448144
9,0.42202189564704895,0.43591870069503785
10,0.42130523920059204,0.4345902041955428
11,0.42106932401657104,0.4334634641806285
12,0.4155009388923645,0.4320817314661466
13,0.41176676750183105,0.43063066261155264
14,0.4092590808868408,0.4292058904965719
15,0.41042017936706543,0.4280317835509777
16,0.4072825610637665,0.42681124105172996
17,0.4004572629928589,0.42534713115957046
18,0.39898163080215454,0.4239594732460223
19,0.3975067436695099,0.42263683676719666
20,0.3924727141857147,0.42120044997760225
21,0.3895490765571594,0.419761751185764
22,0.3865734338760376,0.41831878086794977
23,0.38655781745910645,0.4169954073925813
24,0.3794490694999695,0.4154935538768768
25,0.3791160583496094,0.4140944194335204
26,0.37607431411743164,0.4126862673847764
27,0.3768783211708069,0.4114074121628489
28,0.37406688928604126,0.41011980792571756
29,0.3718178868293762,0.4088430772225062
30,0.3673514425754547,0.40750463739518195
31,0.36173564195632935,0.4060743562877178
32,0.3645799160003662,0.4048169490062829
33,0.3633098602294922,0.4035961522775538
34,0.36279115080833435,0.40243029509271894
35,0.35847294330596924,0.401209257543087
36,0.3534233868122101,0.3999177475233336
37,0.3489135205745697,0.3985755310246819
38,0.3488278090953827,0.3972999484111101
39,0.3499408960342407,0.39611597210168836
40,0.34371668100357056,0.3948379406114904
41,0.3392050266265869,0.3935133474213736
42,0.34129947423934937,0.39229907130086145
43,0.33905255794525146,0.3910889232700521
44,0.33904433250427246,0.3899323768085904
45,0.33573123812675476,0.3887540911850722
46,0.32958436012268066,0.3874951607369362
47,0.32801252603530884,0.3862559391806523
48,0.3269006609916687,0.38504460697271387
49,0.3242587447166443,0.3838288897275925
50,0.3218027353286743,0.3826126906217313
51,0.31993257999420166,0.3814073038788942
52,0.3166413903236389,0.38018530550992713
53,0.3148718774318695,0.3789757975825557
54,0.3108193874359131,0.377736590125344
55,0.3099963068962097,0.37652694221053806
56,0.30900678038597107,0.3753423779680018
57,0.30557507276535034,0.37413949339554226
58,0.3050866425037384,0.37296910609229134
59,0.3016587793827057,0.3717806006471316
60,0.29872310161590576,0.37058293672858694
61,0.2960658669471741,0.36938104850630604
62,0.2910808324813843,0.3681381879344819
63,0.2918357253074646,0.36694596195593476
64,0.2931596040725708,0.36581078721926763
65,0.28956568241119385,0.36465555835853924
66,0.2866065502166748,0.36349064778925766
67,0.28554394841194153,0.3623443727984148
68,0.2814248204231262,0.361171625662541
69,0.2817433774471283,0.3600369364023209
70,0.2776203155517578,0.35887613892555237
71,0.2723276913166046,0.35767407715320587
72,0.27262863516807556,0.35650907109861507
73,0.270516037940979,0.3553470030829713
74,0.2694413363933563,0.35420159419377645
75,0.2687006890773773,0.3530765822843501
76,0.26623186469078064,0.351948728809109
77,0.2640283405780792,0.3508215443446086
78,0.2572893500328064,0.3496375925178769
79,0.25747740268707275,0.34848559014499186
80,0.2582436203956604,0.34737149175302484
81,0.254738986492157,0.34624182705472156
82,0.2539196014404297,0.345129511083465
83,0.2509267032146454,0.3440080490850267
84,0.25209999084472656,0.3429267778116114
85,0.24852783977985382,0.3418291157414747
86,0.24474948644638062,0.3407132579334851
87,0.24391785264015198,0.33961331014606083
88,0.24122494459152222,0.3385078228926391
89,0.23865678906440735,0.3373983669612143
90,0.23655487596988678,0.33629019673054034
91,0.2340926080942154,0.3351793533757977
92,0.2344111055135727,0.334095823828892
93,0.2323114275932312,0.33301301110298076
94,0.22683829069137573,0.3318953824670691
95,0.22934547066688538,0.33082715421915054
96,0.2280082106590271,0.3297671651102833
97,0.22417187690734863,0.328689662169437
98,0.2209898978471756,0.32760178576214144
99,0.21759822964668274,0.3265017502009869
100,0.21796570718288422,0.32415899604558945
101,0.21561190485954285,0.32187833964824675
102,0.2130277454853058,0.3195691242814064
103,0.21554963290691376,0.31731123343110085
104,0.2110351324081421,0.3150642730295658
105,0.20943760871887207,0.31278016611933707
106,0.20216421782970428,0.31051254719495774
107,0.20252908766269684,0.30826088055968287
108,0.20274987816810608,0.30603080824017526
109,0.20025023818016052,0.30381309166550635
110,0.19727280735969543,0.30157276734709737
111,0.19576364755630493,0.29931971058249474
112,0.19679024815559387,0.297132603675127
113,0.19169732928276062,0.29493190929293633
114,0.1906844973564148,0.29274616345763205
115,0.1912301778793335,0.29055426344275476
116,0.18988722562789917,0.2883803100883961
117,0.18590635061264038,0.28623480096459386
118,0.18376639485359192,0.28408264860510823
119,0.18104007840156555,0.28191798195242884
120,0.1827671229839325,0.279820926040411
121,0.1791706085205078,0.2777171413600445
122,0.18052467703819275,0.27565665379166604
123,0.1754877269268036,0.273545952886343
124,0.17568439245224,0.2715083061158657
125,0.17164921760559082,0.26943363770842554
126,0.17121949791908264,0.267385089546442
127,0.16824102401733398,0.2652987165749073
128,0.1664646863937378,0.2632226945459843
129,0.16623511910438538,0.26116686686873436
130,0.16409531235694885,0.2591343055665493
131,0.1630096286535263,0.2571470454335213
132,0.16090421378612518,0.25511028841137884
133,0.16136501729488373,0.2530908399820328
134,0.15763893723487854,0.25103931784629824
135,0.15724188089370728,0.2490270072221756
136,0.15602999925613403,0.24705307334661483
137,0.15413898229599,0.24510532796382903
138,0.1525072455406189,0.2431421223282814
139,0.1511409878730774,0.24115412324666977
140,0.15096932649612427,0.2392266497015953
141,0.15029656887054443,0.2373375651240349
142,0.14688953757286072,0.23539346575737
143,0.1486549824476242,0.23348949000239372
144,0.14555290341377258,0.2315545757114887
145,0.14526554942131042,0.22964991882443428
146,0.1451929807662964,0.22780600503087045
147,0.1429520547389984,0.22595540031790734
148,0.14048880338668823,0.22409128174185752
149,0.1399434506893158,0.22224812880158423
150,0.13986481726169586,0.22042874962091447
151,0.13796761631965637,0.218609099984169
152,0.13644422590732574,0.21680712834000587
153,0.13810668885707855,0.21503947645425797
154,0.13747161626815796,0.2133059987425804
155,0.13508060574531555,0.21155684173107148
156,0.13496558368206024,0.20981642976403236
157,0.13488444685935974,0.20810952350497247
158,0.1339827924966812,0.20639848500490188
159,0.13246718049049377,0.20470656901597978
160,0.13266122341156006,0.20304595023393632
161,0.13157323002815247,0.2014010238647461
162,0.13190707564353943,0.19980928629636766
163,0.13125893473625183,0.19820351839065553
164,0.1300821155309677,0.19657274350523948
165,0.1303844302892685,0.19498093098402022
166,0.12904123961925507,0.19340527787804604
167,0.13003472983837128,0.19185018569231033
168,0.12893058359622955,0.19032524332404135
169,0.12764155864715576,0.18878422513604165
170,0.12854281067848206,0.18729345008730888
171,0.12713533639907837,0.18584152653813363
172,0.1280345916748047,0.18439558610320092
173,0.12692323327064514,0.18295965805649758
174,0.12726691365242004,0.1815379138290882
175,0.1259739100933075,0.1801106460392475
176,0.12603804469108582,0.17870870783925055
177,0.12607812881469727,0.17732920572161676
178,0.125835582613945,0.17601466804742813
179,0.1252400428056717,0.17469229444861412
180,0.12562641501426697,0.17336612239480018
181,0.12456193566322327,0.17206435188651084
182,0.12496134638786316,0.17077476933598518
183,0.1259937584400177,0.1695254398882389
184,0.1246173232793808,0.16825061321258544
185,0.12450937926769257,0.16701042860746385
186,0.12421393394470215,0.16580507308244705
187,0.12392614781856537,0.16460515603423118
188,0.12348589301109314,0.1634277655184269
189,0.12380144000053406,0.16227921202778817
190,0.12359592318534851,0.16114962249994277
191,0.1229812502861023,0.16003850892186164
192,0.12308180332183838,0.1589252158999443
193,0.12346556782722473,0.15783675730228425
194,0.12134337425231934,0.15678180813789366
195,0.1233629584312439,0.15572198301553727
196,0.12436684221029282,0.15468556933104993
197,0.12288779020309448,0.15367272846400737
198,0.12189372628927231,0.15268176674842834
199,0.1215919554233551,0.15172170400619506
200,0.12286818027496338,0.15077072873711586
201,0.12330520153045654,0.149847661703825
202,0.12217286229133606,0.1489391128718853
203,0.12169884890317917,0.14800060503184795
204,0.12242317199707031,0.14711448542773722
205,0.1224265843629837,0.14624437518417835
206,0.12227733433246613,0.14544550634920597
207,0.12145376205444336,0.14463475309312343
208,0.12138228118419647,0.14382107712328435
209,0.1214878261089325,0.14303345300257206
210,0.12265686690807343,0.14228729359805584
211,0.12245549261569977,0.1415542120486498
212,0.12132653594017029,0.14079957492649556
213,0.1215490773320198,0.14009809240698815
214,0.12022191286087036,0.1393934665620327
215,0.12026731669902802,0.13868383795022965
216,0.12058958411216736,0.13799086153507234
217,0.12123829126358032,0.13734418094158174
218,0.12242849171161652,0.13673080191016196
219,0.12153254449367523,0.13613572657108308
220,0.12024681270122528,0.13551052346825598
221,0.11985355615615845,0.1349173529446125
222,0.12086689472198486,0.13432077512145044
223,0.12046737968921661,0.13377057164907455
224,0.1212967112660408,0.13322669483721256
225,0.12132909893989563,0.1327234936505556
226,0.12053348124027252,0.1322166334837675
227,0.12062649428844452,0.13174048818647863
228,0.12117098271846771,0.1312875511497259
229,0.12061789631843567,0.13083137892186641
230,0.11964671313762665,0.1303868929296732
231,0.11987237632274628,0.1299555204063654
232,0.1200728490948677,0.12954720675945283
233,0.11942027509212494,0.12912775933742524
234,0.11923866719007492,0.1287437566369772
235,0.12010228633880615,0.12837236069142818
236,0.11934709548950195,0.12800553165376186
237,0.11956050992012024,0.12765974693000318
238,0.1188252791762352,0.12732292726635933
239,0.11987178772687912,0.12701023526489735
240,0.11798010766506195,0.1266803430765867
241,0.11850811541080475,0.12636245854198933
242,0.11913704127073288,0.12608493357896805
243,0.11940619349479675,0.12579244568943979
244,0.1191336065530777,0.12552825272083282
245,0.1193409115076065,0.1252690063416958
246,0.11939800530672073,0.12501105658710002
247,0.1191144809126854,0.1247726808488369
248,0.11957304179668427,0.12456352323293686
249,0.11922401934862137,0.12435632891952991
250,0.11853465437889099,0.12414302729070187
251,0.11958074569702148,0.12395915858447552
252,0.11931262910366058,0.12378784261643887
253,0.11928574740886688,0.12359963320195674
254,0.11830048263072968,0.12340792186558247
255,0.11947928369045258,0.12325190864503384
256,0.11944776028394699,0.12309673041105271
257,0.11833707243204117,0.12293125666677952
258,0.11906564235687256,0.12278208516538143
259,0.11735431849956512,0.12263095654547214
260,0.11872363835573196,0.12249158069491387
261,0.11758098006248474,0.12235165819525719
262,0.11823581159114838,0.12221494555473328
263,0.11648477613925934,0.12206720396876335
264,0.11926795542240143,0.12195906236767769
265,0.11958979070186615,0.12185111597180366
266,0.11806660145521164,0.12174136959016323
267,0.11856532096862793,0.1216266755014658
268,0.11797401309013367,0.12151710979640484
269,0.11752882599830627,0.12141598246991635
270,0.11717890202999115,0.12130234338343143
271,0.11723697185516357,0.12120335973799229
272,0.11699171364307404,0.12109293095767498
273,0.11755868792533875,0.12099928550422191
274,0.11873307824134827,0.1209139471501112
275,0.11654078215360641,0.12081961587071419
276,0.11748232692480087,0.12073405869305134
277,0.1182187870144844,0.12065546527504921
278,0.11606751382350922,0.12055778458714485
279,0.11694220453500748,0.1204748062044382
280,0.11677467823028564,0.1203862888365984
281,0.11657511442899704,0.12030642062425613
282,0.11564242839813232,0.12021323144435883
283,0.1164722591638565,0.12011801645159721
284,0.11585521697998047,0.12003039538860322
285,0.11592935025691986,0.11994459509849548
286,0.11732019484043121,0.11987565770745277
287,0.1163867712020874,0.119800263941288
288,0.11608357727527618,0.11972624078392982
289,0.1156017929315567,0.11964424431324006
290,0.11473377048969269,0.1195556227862835
291,0.11607764661312103,0.11948658674955367
292,0.11612346768379211,0.11941700339317322
293,0.11595149338245392,0.11934186264872551
294,0.11524996906518936,0.11928092859685421
295,0.11572155356407166,0.11920451454818248
296,0.11548607051372528,0.1191157068312168
297,0.11540906876325607,0.11904091961681842
298,0.11444612592458725,0.11896644361317157
299,0.1151585578918457,0.11890210963785648
300,0.1150658130645752,0.1188240859657526
301,0.11362951993942261,0.11872732914984226
302,0.11474467813968658,0.11865304730832577
303,0.11526622623205185,0.1185887210816145
304,0.1150197982788086,0.11851468734443188
305,0.11482667177915573,0.1184386882185936
306,0.11400444805622101,0.11835595935583115
307,0.11501207947731018,0.11829154253005982
308,0.11461524665355682,0.11822387218475341
309,0.114372119307518,0.11815271511673928
310,0.11440624296665192,0.11807020887732506
311,0.11514504998922348,0.11799710445106029
312,0.11579015851020813,0.11794174067676068
313,0.11599856615066528,0.11788623556494712
314,0.11387570947408676,0.1178227735310793
315,0.11319559067487717,0.11775205627083779
316,0.11396146565675735,0.11768577508628368
317,0.1127271056175232,0.11760066322982311
318,0.11227165162563324,0.11749909482896329
319,0.11433476954698563,0.11742711707949638
320,0.1136830598115921,0.11736147955060006
321,0.11326207220554352,0.1172955647110939
322,0.11358597129583359,0.11722275547683239
323,0.11396028101444244,0.11715768449008465
324,0.11370443552732468,0.11708176173269749
325,0.11433365941047668,0.1170118073374033
326,0.11390422284603119,0.11694551475346088
327,0.11283738166093826,0.11686762362718582
328,0.11350007355213165,0.11679091453552246
329,0.11364433169364929,0.1167211788892746
330,0.11292485892772675,0.1166539603471756
331,0.1144845187664032,0.11660008177161217
332,0.11190257966518402,0.11651837907731533
333,0.11307445913553238,0.11645492091774941
334,0.11338535696268082,0.11639638781547547
335,0.11226736754179001,0.1163180386275053
336,0.11268350481987,0.11625140272080899
337,0.11225413531064987,0.11617833897471427
338,0.11203701794147491,0.11611045636236668
339,0.11182764172554016,0.11603001490235329
340,0.11304903030395508,0.11598070412874222
341,0.1108579933643341,0.1159042029082775
342,0.11213864386081696,0.11583421893417835
343,0.1127745658159256,0.11576790265738963
344,0.1104932650923729,0.11568149924278259
345,0.11204750835895538,0.11560856521129609
346,0.11183253675699234,0.1155329105257988
347,0.11158879846334457,0.1154576537013054
348,0.1098911315202713,0.11536083459854125
349,0.11139355599880219,0.11528252996504307
350,0.10969406366348267,0.11519412405788898
351,0.11111927032470703,0.11510950930416584
352,0.11010026931762695,0.1150173857063055
353,0.10979586094617844,0.11492248684167862
354,0.11102546751499176,0.11484973669052125
355,0.1107286661863327,0.11476223051548004
356,0.10900507867336273,0.1146578036993742
357,0.11135907471179962,0.11458802372217178
358,0.10888095945119858,0.11448617689311505
359,0.10771722346544266,0.11438980594277381
360,0.11019033193588257,0.11430447287857533
361,0.10901165008544922,0.11421877957880497
362,0.10985738039016724,0.11413499526679516
363,0.11025834828615189,0.11407273098826408
364,0.11020880937576294,0.1139821395277977
365,0.10708177089691162,0.11385705932974816
366,0.10873252898454666,0.1137637186050415
367,0.1106901466846466,0.1136849668622017
368,0.11006517708301544,0.11360587850213051
369,0.10888883471488953,0.11351947858929634
370,0.1084306463599205,0.11343199603259563
371,0.10701783001422882,0.11332980461418629
372,0.10832720249891281,0.11324315950274468
373,0.11022569984197617,0.11316982962191105
374,0.10943738371133804,0.11307687267661094
375,0.10801707208156586,0.11299163557589054
376,0.10869499295949936,0.11290376223623752
377,0.10699048638343811,0.11279147922992706
378,0.1062689796090126,0.1126934938877821
379,0.10574555397033691,0.1125815273821354
380,0.10777844488620758,0.1124915650486946
381,0.10609106719493866,0.11238672457635403
382,0.10701681673526764,0.11230046845972538
383,0.10721367597579956,0.11220788262784481
384,0.10682368278503418,0.11211756728589535
385,0.10599452257156372,0.11201821900904178
386,0.10508547723293304,0.1118958718329668
387,0.10623136907815933,0.11179431781172752
388,0.10808591544628143,0.11171434119343758
389,0.10570298880338669,0.11161535315215587
390,0.1077321395277977,0.11154533684253692
391,0.10464274883270264,0.11143098786473274
392,0.10458958148956299,0.11131564900279045
393,0.10599984228610992,0.111216132491827
394,0.1048542782664299,0.11111217558383941
395,0.10472635179758072,0.11100222356617451
396,0.10435199737548828,0.11089088283479213
397,0.10439752042293549,0.11078076735138893
398,0.10650084912776947,0.11070131458342075
399,0.10337334871292114,0.1105834624916315
400,0.10253200680017471,0.1104581244289875
401,0.10270965844392776,0.11034892581403255
402,0.10214981436729431,0.11022297717630863
403,0.10273942351341248,0.11009770914912224
404,0.10375048220157623,0.10998501598834992
405,0.10286004096269608,0.10986534968018531
406,0.10247731953859329,0.10975007839500904
407,0.10115137696266174,0.10961147136986256
408,0.10226558148860931,0.10948797471821309
409,0.10271087288856506,0.10937136225402355
410,0.10222578048706055,0.10924955762922764
411,0.10408095270395279,0.10913891665637493
412,0.09941359609365463,0.1089751510322094
413,0.10340642929077148,0.10884922966361046
414,0.10256747156381607,0.10873614728450776
415,0.10104294121265411,0.10861462078988553
416,0.09930995106697083,0.10846810564398765
417,0.1011459156870842,0.10835229374468326
418,0.10075664520263672,0.1082371436804533
419,0.10274296998977661,0.10812122568488121
420,0.10501915216445923,0.10803458660840988
421,0.09915094822645187,0.10789347536861897
422,0.10350523144006729,0.1077926679700613
423,0.09979800879955292,0.10765104524791241
424,0.09739252924919128,0.10748792618513107
425,0.097103551030159,0.1073156251013279
426,0.10016237944364548,0.10717820666730404
427,0.10002678632736206,0.10705010071396828
428,0.09939093887805939,0.10690900936722755
429,0.09590914845466614,0.10673165753483772
430,0.09636233747005463,0.106566032320261
431,0.10054299235343933,0.10642661705613136
432,0.09826621413230896,0.10629025340080261
433,0.09761301428079605,0.10613563895225525
434,0.09798555076122284,0.10598164089024067
435,0.09801113605499268,0.1058390785753727
436,0.09855961799621582,0.10569783970713616
437,0.09565162658691406,0.1055318146198988
438,0.09789848327636719,0.10539042927324772
439,0.09942799806594849,0.1052664328366518
